Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
5460	-2435.075	-2511.522	76.44694	0.7681134	4.470644
5466	-2434.517	-2512.31	77.79284	0.9885074	3.575827
5472	-2429.843	-2506.885	77.04201	0.9102374	4.053011
5478	-2429.437	-2506.293	76.85635	0.9102374	4.158715
5484	-2425.138	-2500.94	75.8025	0.7861817	4.821616
5490	-2430.31	-2507.883	77.57292	0.9289351	3.737716
5496	-2434.566	-2511.625	77.05928	0.8730368	4.064374
5502	-2430.433	-2507.011	76.57789	0.7867338	4.386337
5508	-2432.13	-2508.621	76.49069	0.7618746	4.449522
5514	-2434.117	-2510.555	76.43856	0.8139969	4.449522
5520	-2429.983	-2506.223	76.23955	0.7622382	4.590503
5526	-2428.044	-2504.736	76.69193	0.973316	4.216256
5532	-2429.534	-2506.821	77.28727	1.121499	3.791384
5538	-2420.694	-2497.865	77.17058	0.8054026	4.039466
5544	-2427.503	-2503.408	75.90515	0.6485162	4.841146
5550	-2433.258	-2508.748	75.4894	0.6394451	5.077378
5556	-2439.239	-2514.82	75.58039	0.6394451	5.026885
5562	-2444.819	-2521.222	76.40336	0.6639287	4.553733
5568	-2439.104	-2516.606	77.50241	0.7224941	3.897061
5574	-2434.85	-2510.917	76.06692	0.7869977	4.673387
5580	-2442.605	-2519.242	76.6369	0.8256395	4.331038
5586	-2439.42	-2514.48	75.05953	0.652742	5.307862
5592	-2440.119	-2516.892	76.77271	0.8573677	4.236198
5598	-2438.419	-2514.346	75.92736	0.7137927	4.792336
5604	-2433.685	-2509.658	75.97309	0.6680655	4.792336
5610	-2444.65	-2520.41	75.7593	0.7112799	4.887448
5616	-2437.324	-2513.141	75.81665	0.6539359	4.887448
5622	-2440.867	-2517.334	76.46674	0.9349186	4.365434
5628	-2430.78	-2507.121	76.34134	0.8201377	4.500793
5634	-2436.422	-2513.605	77.18312	0.9270366	3.962798
5640	-2428.243	-2505.184	76.94088	0.798119	4.174386
5646	-2423.172	-2500.227	77.05491	0.8995694	4.051735
5652	-2426.27	-2503.589	77.3197	0.9485777	3.87217
5658	-2432.212	-2508.688	76.47581	0.6168159	4.539498
5664	-2430.189	-2507.86	77.67129	0.8492094	3.726951
5670	-2429.996	-2507.863	77.86648	1.045039	3.50003
5676	-2426.823	-2504.447	77.62432	0.8481914	3.754644
5682	-2427.995	-2504.986	76.99108	0.9105593	4.081858
5688	-2428.818	-2505.894	77.076	0.8256463	4.081858
5694	-2442.5	-2517.708	75.20852	0.8656555	5.107691
5700	-2429.492	-2506.407	76.91463	0.8972173	4.132976
5706	-2440.746	-2517.901	77.15416	0.8402867	4.02893
5712	-2431.677	-2509.147	77.46991	0.8353506	3.850932
5718	-2434.704	-2510.754	76.04982	0.9032644	4.617823
5724	-2436.629	-2513.567	76.93785	0.7077068	4.227422
5730	-2433.242	-2509.393	76.15123	0.7429437	4.65084
5736	-2436.263	-2513.319	77.05666	0.7642984	4.127799
5742	-2434.998	-2511.874	76.87598	0.835779	4.189857
5748	-2441.644	-2518.532	76.8877	0.8240615	4.189857
5754	-2433.155	-2510.253	77.09791	0.9392073	4.004561
5760	-2425.509	-2502.924	77.41502	0.862063	3.867116
5766	-2437.84	-2516.942	79.10183	1.095303	2.73366
5772	-2435.327	-2513.184	77.85732	0.8338811	3.628168
5778	-2436.764	-2514.473	77.70894	0.9822549	3.628168
5784	-2427.963	-2505.434	77.47023	0.9496192	3.785002
5790	-2430.711	-2508.887	78.17602	1.00811	3.340382
5796	-2430.592	-2508.135	77.54332	0.8253829	3.81445
5802	-2435.057	-2512.593	77.53626	0.8324391	3.81445
5808	-2435.504	-2514.394	78.89038	1.025247	2.904764
5814	-2436.813	-2515.65	78.83721	1.090247	2.897618
5820	-2444.742	-2523.313	78.57144	1.123849	3.037234
5826	-2440.377	-2519.107	78.72978	0.9655071	3.037234
5832	-2436.984	-2515.412	78.42832	0.9221879	3.242292
5838	-2422.869	-2499.78	76.91185	0.8256952	4.175214
5844	-2428.286	-2505.475	77.18944	0.8469024	4.005007
5850	-2428.693	-2505.895	77.20228	0.8340555	4.005007
5856	-2428.329	-2504.28	75.95052	0.8976094	4.676627
5862	-2431.01	-2505.338	74.32788	0.6960502	5.686485
5868	-2433	-2508.47	75.47007	0.9419095	4.920073
5874	-2428.425	-2504.421	75.99655	0.7601245	4.727794
5880	-2430.717	-2506.656	75.93959	0.8483563	4.710308
5886	-2433.777	-2509.727	75.94965	0.8345727	4.712389
5892	-2438.889	-2514.921	76.03208	0.7521457	4.712389
5898	-2439.612	-2516.463	76.85057	0.7126451	4.274082
5904	-2428.73	-2505.062	76.33212	0.7739195	4.531963
5910	-2427.956	-2504.595	76.63893	0.8730872	4.303057
5916	-2425.301	-2503.187	77.88643	0.9352239	3.552383
5922	-2434.855	-2511.695	76.83966	0.7348749	4.267668
5928	-2433.08	-2509.464	76.38368	0.7936675	4.491866
5934	-2436.73	-2513.18	76.45019	0.6569244	4.531358
5940	-2430.99	-2507.678	76.68796	0.8263592	4.301754
5946	-2442.562	-2518.434	75.87258	0.6278167	4.870836
5952	-2430.117	-2505.752	75.63492	0.8654821	4.870836
5958	-2431.397	-2507.729	76.33217	0.832428	4.499035
5964	-2432.741	-2508.766	76.02443	0.676548	4.758926
5970	-2436.246	-2511.893	75.64664	0.6473562	4.985694
5976	-2435.482	-2511.556	76.07388	0.7371688	4.697381
5982	-2432.316	-2509.164	76.84802	0.789471	4.231992
5988	-2430.914	-2507.329	76.41449	0.8055382	4.467841
5994	-2428.156	-2504.332	76.17618	0.6162686	4.707791
6000	-2431.767	-2507.133	75.36559	0.7539758	5.082527
6006	-2422.571	-2499.599	77.02801	0.7560401	4.148787
6012	-2420.657	-2497.95	77.29311	0.984975	3.866543
6018	-2432.949	-2509.514	76.56412	0.5317628	4.537669
6024	-2429.095	-2505.306	76.21073	0.8851563	4.537669
6030	-2436.067	-2512.422	76.35532	0.7679261	4.52229
6036	-2432.855	-2509.48	76.62464	0.6763871	4.42221
6042	-2431.304	-2507.914	76.61062	0.6569048	4.44109
6048	-2433.956	-2509.41	75.45427	0.7199237	5.05222
6054	-2431.402	-2507.319	75.91729	0.7575903	4.773502
6060	-2436.832	-2512.713	75.88073	0.714693	4.817857
6066	-2438.902	-2515.46	76.5588	0.6661855	4.465054
6072	-2443.687	-2520.71	77.02336	0.9062179	4.065939
6078	-2435.443	-2512.786	77.34286	0.9804229	3.840571
6084	-2438.78	-2514.361	75.58075	0.8824346	4.891565
6090	-2434.769	-2511.84	77.07186	0.9690071	4.002418
6096	-2435.349	-2512.294	76.94424	0.7422606	4.204197
6102	-2429.036	-2506.212	77.17656	0.8734333	3.997205
6108	-2426.949	-2504.315	77.36563	0.868641	3.891688
6114	-2429.428	-2505.883	76.45517	0.9906605	4.340482
6120	-2428.673	-2505.286	76.61323	0.9059063	4.29903
6126	-2436.865	-2513.173	76.30823	0.7106133	4.58093
6132	-2438.486	-2514.794	76.30768	0.7111646	4.58093
6138	-2432.79	-2509.772	76.98167	0.7757468	4.163926
6144	-2440.288	-2517.265	76.97671	0.9564014	4.063921
6150	-2446.192	-2522.774	76.58166	0.8274878	4.361201
6156	-2438.787	-2515.33	76.54288	1.003002	4.283894
6162	-2438.022	-2515.56	77.53846	0.8469295	3.804845
6168	-2436.707	-2513.685	76.97852	0.862926	4.116136
6174	-2432.308	-2509.244	76.93644	0.7788154	4.187871
6180	-2429.17	-2505.956	76.78621	1.006179	4.144048
6186	-2424.465	-2500.16	75.69504	0.6701478	4.946108
6192	-2424.045	-2500.81	76.7654	0.9079619	4.21165
6198	-2424.794	-2501.291	76.49666	0.9094474	4.362922
6204	-2430.026	-2506.628	76.60223	0.6755668	4.4353
6210	-2436.213	-2511.717	75.50444	0.5794558	5.1023
6216	-2432.761	-2509.395	76.6337	0.7953756	4.349946
6222	-2431.293	-2507.369	76.07667	0.8862531	4.612307
6228	-2434.822	-2511.792	76.96963	0.847309	4.130081
6234	-2427.362	-2502.829	75.46678	0.680821	5.066975
6240	-2431.155	-2506.978	75.82322	0.6416134	4.890647
6246	-2433.482	-2509.074	75.59183	0.6069271	5.038589
6252	-2426.634	-2502.92	76.28556	0.6154523	4.64701
6258	-2434.108	-2510.895	76.78717	0.7701882	4.277398
6264	-2431.067	-2508.675	77.60842	0.9612616	3.698533
6270	-2425.724	-2502.597	76.87278	1.026001	4.083488
6276	-2418.195	-2494.365	76.1699	0.8384735	4.586807
6282	-2426.16	-2502.341	76.18102	0.8273559	4.586807
6288	-2426.885	-2504.019	77.13406	0.9846372	3.957911
6294	-2426.206	-2503.298	77.09207	0.8480538	4.059922
6300	-2422.772	-2499.47	76.69808	0.9070327	4.250347
6306	-2427.142	-2503.664	76.52195	0.9070327	4.35
6312	-2424.897	-2501.841	76.94376	0.7688544	4.189374
6318	-2430.939	-2508.461	77.52267	0.7945698	3.844048
6324	-2426.565	-2503.926	77.36012	0.8981075	3.877941
6330	-2429.205	-2506.592	77.38747	0.8707641	3.877941
6336	-2427.733	-2504.389	76.65603	0.7785341	4.346845
6342	-2433.124	-2508.34	75.21622	0.7472451	5.169013
6348	-2429.353	-2504.664	75.31074	0.7421926	5.119464
6354	-2428.859	-2505.54	76.68135	0.9518671	4.234416
6360	-2432.581	-2509.79	77.20875	0.8346093	4.000996
6366	-2435.597	-2512.074	76.47701	0.7434087	4.467625
6372	-2435.104	-2511.758	76.65426	0.7536605	4.361895
6378	-2436.108	-2512.431	76.32295	0.5291699	4.674392
6384	-2426.113	-2501.426	75.3129	0.586412	5.204511
6390	-2430.781	-2506.275	75.49404	0.881555	4.940321
6396	-2429.136	-2505.429	76.29326	0.7801965	4.550269
6402	-2433.534	-2510.815	77.28173	0.7962414	3.981213
6408	-2432.158	-2508.433	76.27443	0.7385568	4.584222
6414	-2441.038	-2518.414	77.37609	0.79828	3.926033
6420	-2439.085	-2515.492	76.40645	0.9035014	4.417177
6426	-2436.615	-2513.847	77.23169	0.7443371	4.039441
6432	-2430.371	-2508.273	77.90209	0.9091041	3.558473
6438	-2429.44	-2507.641	78.2015	1.030514	3.312204
6444	-2427.187	-2504.422	77.23542	0.9737915	3.906063
6450	-2428.688	-2505.713	77.02568	0.8773876	4.081049
6456	-2425.394	-2502.615	77.22096	0.7591465	4.037115
6462	-2434.687	-2511.749	77.0624	0.7491013	4.133174
6468	-2432.559	-2509.462	76.90386	0.8838318	4.146718
6474	-2437.001	-2514.218	77.21669	0.8319512	3.997979
6480	-2437.727	-2514.452	76.72562	0.7238379	4.338428
6486	-2439.354	-2515.065	75.71147	0.7514615	4.891706
6492	-2441.477	-2518.567	77.08996	0.8107903	4.082369
6498	-2436.895	-2513.443	76.54722	0.9507011	4.311033
6504	-2430.246	-2507.138	76.89165	0.6805245	4.269006
6510	-2426.046	-2501.641	75.59509	0.6736749	4.999713
6516	-2419.959	-2497.237	77.27885	0.8222389	3.96799
6522	-2421.543	-2498.325	76.78204	0.786269	4.271198
6528	-2426.499	-2503.586	77.08716	0.7749332	4.104384
6534	-2428.707	-2504.86	76.15304	0.5974788	4.731236
6540	-2423.722	-2499.647	75.92449	0.8260321	4.731236
6546	-2424.365	-2500.676	76.31014	0.840222	4.507042
6552	-2433.465	-2510.398	76.93325	0.7918712	4.18227
6558	-2432.225	-2508.217	75.99202	0.8194446	4.697151
6564	-2429.342	-2506.075	76.7331	0.8194446	4.28012
6570	-2428.483	-2504.915	76.43182	0.7987464	4.461907
6576	-2431.677	-2508.492	76.81447	0.7552853	4.270375
6582	-2432.593	-2510.038	77.44493	0.9326702	3.809328
6588	-2435.14	-2512.585	77.44493	0.9326702	3.809328
6594	-2427.135	-2503.229	76.0935	0.7770572	4.664069
6600	-2430.14	-2504.981	74.84083	0.7770572	5.359935
6606	-2432.888	-2509.502	76.61359	0.9152496	4.293539
6612	-2433.709	-2508.815	75.10594	0.8523714	5.171866
6618	-2430.304	-2506.751	76.4476	0.8793404	4.407598
6624	-2434.086	-2510.63	76.54375	0.7809535	4.408861
6630	-2429.049	-2505.645	76.59564	0.7290583	4.408861
6636	-2425.781	-2502.893	77.11237	0.8982062	4.019722
6642	-2433.681	-2510.69	77.00872	0.8699069	4.094967
6648	-2430.326	-2507.787	77.46106	0.8763433	3.832456
6654	-2431.268	-2508.212	76.94423	0.8476084	4.144358
6660	-2427.431	-2503.742	76.31119	0.755343	4.554155
6666	-2427.595	-2503.367	75.77171	0.6901347	4.892316
6672	-2433.056	-2509.756	76.70082	0.6601683	4.388391
6678	-2435.207	-2511.718	76.51187	0.8491155	4.388391
6684	-2438.567	-2514.702	76.13497	0.7998955	4.628036
6690	-2438.186	-2514.356	76.17026	0.7646073	4.628036
6696	-2436.098	-2512.226	76.12814	0.8626421	4.596677
6702	-2439.679	-2517.359	77.67957	0.9133839	3.685069
6708	-2433.556	-2511.009	77.45294	1.006347	3.762269
6714	-2431.622	-2508.77	77.14837	0.8708032	4.014814
6720	-2431.188	-2508.074	76.88596	0.7603534	4.226994
6726	-2433.063	-2509.888	76.82494	0.6195589	4.341232
6732	-2429.446	-2505.773	76.32638	0.8478245	4.493629
6738	-2429.929	-2506.577	76.64791	0.6784525	4.407922
6744	-2432.233	-2509.836	77.60324	1.160441	3.586095
6750	-2431.866	-2508.356	76.48969	0.9189594	4.361487
6756	-2428.946	-2505.434	76.48773	0.9209208	4.361487
6762	-2431.9	-2508.552	76.65241	0.7562363	4.361487
6768	-2432.198	-2509.549	77.35112	0.8266038	3.924114
6774	-2431.74	-2508.813	77.07383	0.9137348	4.032858
6780	-2433.582	-2511.174	77.59165	0.9194871	3.732357
6786	-2425.351	-2502.471	77.11982	0.9355317	3.994142
6792	-2420.917	-2498.086	77.16849	0.8237742	4.030179
6798	-2427.653	-2504.425	76.7715	0.8213151	4.257317
6804	-2431.218	-2508.009	76.79148	1.011057	4.138274
6810	-2431.471	-2507.9	76.42882	0.9250472	4.392408
6816	-2437.245	-2514.53	77.28537	0.8140086	3.96897
6822	-2428.142	-2504.196	76.05387	0.6472012	4.758872
6828	-2429.805	-2506.989	77.18457	0.8716659	3.993638
6834	-2425.242	-2502.817	77.57539	0.8528369	3.780175
6840	-2436.104	-2512.129	76.02457	0.643162	4.777493
6846	-2433.811	-2510.152	76.34148	0.7853403	4.520283
6852	-2427.516	-2503.917	76.40113	0.8633016	4.442836
6858	-2428.165	-2504.672	76.50719	0.7297976	4.458295
6864	-2435.67	-2511.081	75.41136	0.6401177	5.120271
6870	-2432.179	-2507.465	75.28611	0.7319576	5.138777
6876	-2435.815	-2510.942	75.12791	0.7207051	5.232547
6882	-2433.682	-2510.612	76.92986	0.696388	4.238367
6888	-2443.074	-2518.108	75.03358	0.7221776	5.283855
6894	-2436.856	-2512.612	75.75639	0.8824523	4.793623
6900	-2438.299	-2514.896	76.59731	0.8173632	4.358081
6906	-2435.057	-2511.822	76.76512	0.898285	4.217297
6912	-2426.723	-2502.857	76.1339	0.7910421	4.633602
6918	-2431.872	-2507.786	75.91444	1.010502	4.633602
6924	-2426.679	-2503.235	76.55639	0.7430084	4.42313
6930	-2433.843	-2510.315	76.47229	0.8271043	4.42313
6936	-2434.963	-2512.023	77.05937	0.9170538	4.039218
6942	-2427.289	-2504.316	77.0264	0.9500235	4.039218
6948	-2430.355	-2506.647	76.29228	0.7702575	4.556401
6954	-2419.836	-2496.583	76.74683	0.8253284	4.269014
6960	-2421.464	-2498.436	76.97194	0.9210276	4.086801
6966	-2427.964	-2503.828	75.86424	0.7308665	4.818036
6972	-2431.115	-2508.498	77.38316	0.8803787	3.874894
6978	-2440.833	-2517.676	76.84257	0.8056314	4.225924
6984	-2428.735	-2505.579	76.84399	0.7538628	4.254463
6990	-2429.169	-2504.725	75.55574	0.8388124	4.929775
6996	-2425.175	-2501.626	76.45103	0.88258	4.403839
7002	-2432.545	-2507.949	75.40374	0.6747843	5.105279
7008	-2430.472	-2505.945	75.47351	0.8057973	4.993855
7014	-2437.701	-2513.635	75.93436	0.806768	4.736488
7020	-2436.537	-2511.934	75.39645	0.6668797	5.1137
7026	-2434.982	-2512.09	77.10873	0.7449449	4.109178
7032	-2428.866	-2505.234	76.36892	0.8797546	4.451712
7038	-2428.866	-2505.312	76.44573	0.7255845	4.495257
7044	-2429.763	-2506.463	76.70032	0.635691	4.402483
7050	-2426.801	-2502.933	76.13177	0.7834802	4.639032
7056	-2432.614	-2509.154	76.53931	0.7564594	4.425175
7062	-2438.516	-2515.555	77.03961	0.957683	4.027308
7068	-2434.46	-2511.075	76.61426	0.9277681	4.286075
7074	-2427.286	-2503.563	76.27718	0.875023	4.506009
7080	-2427.366	-2504.776	77.4104	1.069429	3.750425
7086	-2428.228	-2506.04	77.81239	1.176693	3.454734
7092	-2434.988	-2511.809	76.82097	0.9651166	4.14763
7098	-2436.014	-2513.17	77.1563	0.7498463	4.079293
7104	-2428.799	-2505.785	76.98594	0.9468324	4.064113
7110	-2422.471	-2499.284	76.81316	0.8615887	4.21086
7116	-2428.27	-2504.115	75.84439	0.9444247	4.709823
7122	-2427.255	-2505.182	77.92715	0.9131966	3.541508
7128	-2431.935	-2510.319	78.38312	0.9772001	3.236489
7134	-2424.57	-2502.878	78.30754	1.05278	3.236489
7140	-2441.414	-2520.295	78.88118	1.387461	2.689819
7146	-2425.674	-2501.994	76.32002	0.9386413	4.446087
7152	-2419.341	-2496.987	77.64623	0.9738407	3.669381
7158	-2432.286	-2508.595	76.30892	0.7940984	4.533658
7164	-2429.498	-2505.849	76.35073	0.7522943	4.533658
7170	-2429.151	-2506.546	77.3953	0.8487215	3.886095
7176	-2428.204	-2503.966	75.76221	0.784038	4.845283
7182	-2435.268	-2511.508	76.23973	0.7384733	4.603738
7188	-2427.261	-2503.286	76.02497	0.5972278	4.802913
7194	-2430.76	-2507.596	76.83631	0.7579394	4.256503
7200	-2442.283	-2518.522	76.23928	0.6402669	4.659037
7206	-2432.828	-2509.503	76.67522	0.6733908	4.395374
7212	-2429.891	-2506.577	76.68579	0.9251927	4.247022
7218	-2427.122	-2503.891	76.76898	0.8420018	4.247022
7224	-2427.142	-2504.535	77.39294	0.7990482	3.915939
7230	-2426.644	-2504.309	77.66516	0.8220365	3.74617
7236	-2435.475	-2511.649	76.17324	0.7851822	4.614831
7242	-2434.243	-2512.251	78.00723	0.8547798	3.528893
7248	-2437.423	-2514.746	77.32279	0.9896781	3.846789
7254	-2436.983	-2514.513	77.53027	0.8807424	3.790091
7260	-2432.819	-2510.494	77.67425	0.8353324	3.733253
7266	-2435.366	-2513.632	78.26518	1.082422	3.244009
7272	-2446.028	-2523.985	77.95728	1.082422	3.42512
7278	-2446.637	-2522.262	75.62518	0.7667861	4.931213
7284	-2443.998	-2519.506	75.50802	0.6861509	5.041136
7290	-2442.41	-2519.231	76.82104	0.789625	4.247201
7296	-2429.151	-2504.753	75.60217	0.6679292	4.998968
7302	-2426.138	-2501.888	75.74924	0.7934079	4.84729
7308	-2431.802	-2508.159	76.35644	0.942843	4.423192
7314	-2427.421	-2504.296	76.87549	0.9536829	4.123122
7320	-2428.623	-2504.575	75.95226	0.8248749	4.716353
7326	-2428.265	-2504.36	76.09502	0.8642985	4.614328
7332	-2430.568	-2507.042	76.47437	0.6015475	4.548889
7338	-2432.99	-2510.048	77.05833	0.7126784	4.156201
7344	-2436.199	-2511.505	75.30619	0.8074982	5.085784
7350	-2429.445	-2506.07	76.62471	0.9776774	4.25189
7356	-2432.836	-2511.094	78.25862	0.9588362	3.320773
7362	-2429.165	-2505.832	76.66744	0.7241426	4.371124
7368	-2431.191	-2508.477	77.28684	1.107712	3.799571
7374	-2428.067	-2505.32	77.25258	1.018596	3.87051
7380	-2435.754	-2512.599	76.84456	0.7802358	4.239192
7386	-2431.564	-2508.095	76.53123	0.8016634	4.404242
7392	-2434.321	-2511.31	76.98897	0.7828779	4.155722
7398	-2441.241	-2519.152	77.91098	0.7682158	3.635127
7404	-2439.355	-2517.468	78.11371	1.032163	3.362865
7410	-2432.423	-2509.541	77.11881	0.9272438	3.999454
7416	-2431.778	-2507.295	75.51719	0.7317743	5.01071
7422	-2427.262	-2503.962	76.70015	0.6995271	4.366554
7428	-2430.999	-2507.857	76.85879	0.6616314	4.298302
7434	-2429.473	-2505.791	76.31849	0.7135685	4.573512
7440	-2430.594	-2506.931	76.33742	0.694642	4.573512
7446	-2427.317	-2503.787	76.46922	0.81335	4.432611
7452	-2433.251	-2510.434	77.18274	0.8405713	4.012446
7458	-2435.068	-2511.215	76.14665	0.6554738	4.702376
7464	-2426.19	-2504.25	78.06021	0.9169658	3.461695
7470	-2428.543	-2504.436	75.89265	0.7455543	4.793979
7476	-2430.711	-2506.507	75.79623	0.7366953	4.85271
7482	-2428.78	-2504.214	75.43458	0.9238611	4.949863
7488	-2433.45	-2509.13	75.67996	0.6938482	4.941315
7494	-2431.081	-2507.383	76.30225	0.7877064	4.540998
7500	-2424.957	-2501.24	76.28274	0.7652572	4.564566
7506	-2431.53	-2507.727	76.19657	0.9317113	4.519458
7512	-2431.152	-2507.664	76.51203	0.6815048	4.482757
7518	-2439.833	-2516.012	76.17947	0.6374233	4.694112
7524	-2430.711	-2507.623	76.91187	0.8429672	4.165391
7530	-2427.278	-2504.386	77.10807	0.9204234	4.009487
7536	-2436.292	-2512.145	75.85361	0.8750283	4.74347
7542	-2438.116	-2513.622	75.50612	0.8738978	4.937863
7548	-2435.727	-2513.176	77.44965	0.8767611	3.838775
7554	-2438.52	-2515.18	76.66045	0.8755941	4.289463
7560	-2441.315	-2519.286	77.97184	1.228794	3.330674
7566	-2443.854	-2521.839	77.9856	1.228794	3.322579
7572	-2436.66	-2513.981	77.32121	0.9829267	3.851576
7578	-2436.432	-2513.026	76.59452	0.8091799	4.364277
7584	-2431.396	-2508.179	76.78372	0.9211516	4.193769
7590	-2436.014	-2512.291	76.27748	0.8077888	4.543633
7596	-2428.987	-2505.335	76.34842	0.978914	4.407375
7602	-2433.02	-2510.848	77.82851	0.7967692	3.666364
7608	-2431.191	-2508.493	77.30152	0.8939084	3.913966
7614	-2431.507	-2507.57	76.06301	0.6923163	4.72855
7620	-2430.668	-2506.653	75.98436	0.7229767	4.75537
7626	-2433.116	-2510.618	77.5016	0.7547293	3.879034
7632	-2430.727	-2507.587	76.86017	0.6751219	4.289886
7638	-2436.86	-2513.158	76.29726	0.682731	4.602733
7644	-2435.698	-2511.606	75.90729	0.847384	4.728913
7650	-2432.487	-2509.046	76.55932	0.7951214	4.392084
7656	-2429.464	-2506.253	76.78901	0.6944611	4.319206
7662	-2436.121	-2514.232	78.11103	0.9282468	3.425372
7668	-2439.692	-2517.339	77.64713	0.923749	3.697838
7674	-2433.629	-2511.3	77.67163	0.9385524	3.675105
7680	-2429.225	-2505.667	76.44185	0.8115874	4.449027
7686	-2435.225	-2511.808	76.58319	0.878746	4.331379
7692	-2440.623	-2517.814	77.1907	0.8208022	4.019191
7698	-2434.374	-2510.052	75.67788	0.8856174	4.835661
7704	-2432.826	-2510.137	77.31099	0.8442173	3.937013
7710	-2434.512	-2511.412	76.89958	0.9314227	4.122083
7716	-2430.275	-2507.3	77.02466	0.6953903	4.18515
7722	-2428.83	-2505.864	77.03376	0.7164152	4.168039
7728	-2434.408	-2511.05	76.64131	0.8352555	4.323106
7734	-2434.481	-2511.736	77.25569	0.6102835	4.102175
7740	-2434.529	-2511.386	76.8572	0.8461884	4.194607
7746	-2429.279	-2505.333	76.0541	0.8508008	4.644829
7752	-2435.952	-2513.011	77.05919	0.9484313	4.02141
7758	-2439.009	-2516.777	77.76796	1.02236	3.570615
7764	-2428.754	-2506.558	77.80369	0.8500585	3.649876
7770	-2431.643	-2508.78	77.13633	0.9738801	3.962768
7776	-2429.811	-2507.737	77.92623	0.8966724	3.551658
7782	-2434.324	-2510.753	76.42978	0.8933957	4.409723
7788	-2425.69	-2502.77	77.08076	0.8933957	4.040512
7794	-2430.031	-2507.053	77.02154	0.9526168	4.040512
7800	-2438.285	-2515.39	77.10579	0.8343583	4.05991
7806	-2432.527	-2508.877	76.35015	0.7936551	4.510728
7812	-2430.41	-2507.76	77.35002	0.9091948	3.877374
7818	-2426.639	-2503.016	76.37632	0.9931748	4.383588
7824	-2432.792	-2508.95	76.15826	0.8754506	4.572591
7830	-2437.822	-2513.624	75.80203	0.6650193	4.889413
7836	-2427.767	-2505.207	77.44011	0.8744681	3.845575
7842	-2432.951	-2509.238	76.28709	0.8075708	4.538355
7848	-2427.321	-2504.424	77.10299	0.7908854	4.086281
7854	-2432.207	-2509.355	77.14841	0.8602811	4.020798
7860	-2434.132	-2511.109	76.9765	0.8082522	4.148386
7866	-2438.056	-2515.385	77.32876	0.8596254	3.918002
7872	-2432.258	-2508.659	76.40111	0.8210675	4.466634
7878	-2434.79	-2511.134	76.34479	0.8991537	4.454372
7884	-2433.97	-2510.072	76.10191	0.8732726	4.605428
7890	-2436.083	-2512.839	76.75608	0.8840167	4.230516
7896	-2434.421	-2510.773	76.35175	0.7834664	4.51556
7902	-2442.122	-2520.103	77.98139	0.9925262	3.4636
7908	-2440.07	-2517.169	77.09917	0.839087	4.060989
7914	-2438.321	-2515.217	76.89604	0.8809598	4.152793
7920	-2442.147	-2517.944	75.79758	0.837326	4.795822
7926	-2434.723	-2510.971	76.24791	0.8378791	4.543339
7932	-2427.223	-2504.189	76.96604	0.8465968	4.132531
7938	-2433.569	-2511.772	78.20349	1.012597	3.321582
7944	-2425.876	-2502.402	76.52681	0.8178824	4.397587
7950	-2434.277	-2511.704	77.42682	1.174751	3.680086
7956	-2442.926	-2521.701	78.77518	0.9724311	3.005883
7962	-2435.458	-2513.066	77.60753	1.066606	3.638062
7968	-2432.991	-2509.729	76.73803	0.83625	4.267814
7974	-2434.24	-2510.864	76.62433	0.7946017	4.355679
7980	-2441.528	-2518.666	77.1379	0.7511999	4.089004
7986	-2429.462	-2506.05	76.58762	0.7929351	4.377349
7992	-2433.901	-2511.29	77.38894	0.7361498	3.954257
7998	-2440.717	-2516.866	76.14888	0.6566207	4.700487
8004	-2437.327	-2514.282	76.95564	0.7196644	4.210549
8010	-2438.963	-2517.009	78.04627	0.8199634	3.526431
8016	-2432.729	-2509.111	76.38136	0.920784	4.42158
8022	-2431.266	-2507.117	75.85162	0.6562843	4.866656
8028	-2432.753	-2510.182	77.42881	0.8624895	3.858952
8034	-2426.935	-2503.256	76.32109	0.7023963	4.578327
8040	-2434.752	-2510.395	75.64299	0.8243594	4.889248
8046	-2436.606	-2513.979	77.37305	1.084506	3.763271
8052	-2428.089	-2505.588	77.49959	0.8729483	3.812241
8058	-2429.983	-2506.482	76.49975	0.8232081	4.409846
8064	-2430.873	-2507.969	77.09529	0.8327409	4.066817
8070	-2432.759	-2508.361	75.60174	0.6199634	5.025846
8076	-2431.988	-2506.622	74.63425	0.6604073	5.537883
8082	-2437.477	-2513.293	75.81628	0.7948193	4.809108
8088	-2429.327	-2505.891	76.56429	0.7138225	4.435125
8094	-2430.059	-2507.124	77.06508	0.7007831	4.159122
8100	-2432.304	-2508.732	76.42731	0.6395989	4.553944
8106	-2430.876	-2507.557	76.681	0.7660051	4.339818
8112	-2442.503	-2518.92	76.4167	0.7333077	4.507243
8118	-2440.267	-2515.021	74.754	0.7437627	5.426138
8124	-2432.486	-2508.356	75.86953	0.7501846	4.804302
8130	-2430.448	-2507.398	76.94922	0.7640835	4.188983
8136	-2431.134	-2506.833	75.6995	0.8532714	4.841642
8142	-2434.56	-2510.332	75.77163	0.7811452	4.841642
8148	-2433.857	-2510.375	76.51738	0.9408882	4.33345
8154	-2436.956	-2512.47	75.51382	0.8822192	4.928944
8160	-2437.507	-2513.529	76.02231	0.6908744	4.752104
8166	-2439.169	-2516.41	77.2402	0.7375609	4.038454
8172	-2436.485	-2513.069	76.5835	0.8078317	4.371262
